external_id,seq_number,artist_name,quote_name,quote_number,status,type,quoted_lease_start_date,quoted_lease_end_date,tour_start_date,tour_end_date,quoted_lease_days,tour_days,billed_bus_days,main_driver_days,billed_driver_days,total_estimated_miles,driver_deadhead_front_days,driver_deadhead_rear_days,bus_deadhead_front_days,bus_deadhead_rear_days,co_driver_days,discount_days,main_driver_overdrives,quoted_lease_months,tour_months,notes,_startracker_status,_is_contract,_startracker_total
27946,27946,INZO,"Jan 22 - Mar 28, 2026",Q-INZO-27946,Declined,Short Term,2026  12:00:00 AM-01-22,2026  12:00:00 AM-03-28,2026  12:00:00 AM-01-22,2026  12:00:00 AM-03-28,66,66,76,76,76,18180,5,5,5,5,0,0,8,,,Rick Hanson requested driver,Quote - Closed,false,140820
29230,29230,Tyler Farr,"Jan 9-11, 2026",Q-TYLER-FARR-29230,Declined,Short Term,2026  12:00:00 AM-01-09,2026  12:00:00 AM-01-11,2026  12:00:00 AM-01-09,2026  12:00:00 AM-01-11,3,3,3,3,3,1460,0,0,0,0,3,0,0,,,,Quote - Closed,false,9113.97
29255,29255,Sabaton,"Feb 9 - March 19, 2025",Q-SABATON-29255,Declined,Short Term,2026  12:00:00 AM-02-09,2026  12:00:00 AM-03-19,2026  12:00:00 AM-02-09,2026  12:00:00 AM-03-19,39,39,39,39,39,15600,0,0,0,0,0,0,0,,,Mileage is wrong,Quote - Closed,false,91989
29273,29273,Walker Hayes,"Jan 1 - Dec 31, 2026",Q-WALKER-HAYES-29273,Declined,Long Term,2026  12:00:00 AM-01-01,2026  12:00:00 AM-12-31,2026  12:00:00 AM-01-01,2026  12:00:00 AM-12-31,365,365,0,0,0,0,0,0,0,0,0,0,0,12,12,,Quote - Closed,false,322200
29291,29291,Nate Bargatze,"January 1 - Aug 31, 2026",Q-NATE-BARGATZE-29291,Declined,Short Term,2026  12:00:00 AM-01-01,2026  12:00:00 AM-08-31,2026  12:00:00 AM-01-01,2026  12:00:00 AM-08-31,243,243,243,243,243,29980,0,0,0,0,0,0,0,,,,Quote - Closed,false,859770.62
29315,29315,Big Loud Management,"Jan 1 - Dec 31, 2026",Q-BIG-LOUD-MANAGEMENT-29315,Approved,Long Term,2026  12:00:00 AM-01-01,2026  12:00:00 AM-12-31,2026  12:00:00 AM-01-01,2026  12:00:00 AM-12-31,365,365,0,0,0,0,0,0,0,0,0,0,0,12,12,lease sent 11.11.25,Contract - Committed,true,290400
29319,29319,Tucker Wetmore,"January 1 - December 31, 2026",Q-TUCKER-WETMORE-29319,Approved,Long Term,2026  12:00:00 AM-01-01,2026  12:00:00 AM-12-31,2026  12:00:00 AM-01-01,2026  12:00:00 AM-12-31,365,365,0,0,0,0,0,0,0,0,0,0,0,12,12,120k/yr salary for Joe and Darius quoted.  Client trailer on Encore,Contract - Signed,true,572400
29324,29324,Leftover Salmon,"Feb 19 - 22, 2026",Q-LEFTOVER-SALMON-29324,Declined,Short Term,2026  12:00:00 AM-02-19,2026  12:00:00 AM-02-23,2026  12:00:00 AM-02-19,2026  12:00:00 AM-02-23,5,5,7,7,7,1530,2,0,2,0,0,0,0,,,,Quote - Closed,false,13957.1
29330,29330,Carrie Underwood,"Jan 1 - Dec 31, 2026",Q-CARRIE-UNDERWOOD-29330,Approved,Long Term,2026  12:00:00 AM-01-01,2026  12:00:00 AM-12-31,2026  12:00:00 AM-01-01,2026  12:00:00 AM-12-31,365,365,0,0,0,0,0,0,0,0,0,0,0,12,12,,Contract - Signed,true,339000
29344,29344,Snow Strippers,"January 6 - March 1, 2026",Q-SNOW-STRIPPERS-29344,Approved,Short Term,2026  12:00:00 AM-01-06,2026  12:00:00 AM-03-01,2026  12:00:00 AM-01-06,2026  12:00:00 AM-03-01,55,55,61,61,61,13250,0,6,0,6,10,0,4,,,,Contract - Signed,true,127209.8
29345,29345,Ruston Kelly,"Option 1 Jan 14 - Feb 8, 2026",Q-RUSTON-KELLY-29345,Declined,Short Term,2026  12:00:00 AM-01-14,2026  12:00:00 AM-02-08,2026  12:00:00 AM-01-14,2026  12:00:00 AM-02-08,26,26,30,30,30,8250,0,4,0,4,0,0,1,,,,Quote - Closed,false,62146.2
29346,29346,Ruston Kelly,"Option 2 Jan 18 - Feb 8, 2026",Q-RUSTON-KELLY-29346,Declined,Short Term,2026  12:00:00 AM-01-18,2026  12:00:00 AM-02-08,2026  12:00:00 AM-01-18,2026  12:00:00 AM-02-08,22,22,26,26,26,7280,0,4,0,4,0,0,1,,,,Quote - Closed,false,54596.2
29354,29354,Matt Stell,"Jan 1 - 2, 2026",Q-MATT-STELL-29354,Approved,Short Term,2026  12:00:00 AM-01-01,2026  12:00:00 AM-01-02,2026  12:00:00 AM-01-01,2026  12:00:00 AM-01-02,2,2,2,3,3,485,1,0,0,0,0,0,0,,,leave early 1/1,Contract - Verbal,true,4874.6
29355,29355,Kenny Wayne Shepherd,"Feb 18 - 28, 2026",Q-KENNY-WAYNE-SHEPHERD-29355,Approved,Short Term,2026  12:00:00 AM-02-18,2026  12:00:00 AM-02-28,2026  12:00:00 AM-02-18,2026  12:00:00 AM-02-28,11,11,11,11,11,2730,0,0,0,0,2,0,3,,,Paying own fuel  Internet removed per client negotiations.,Contract - Signed,true,42212.4
29359,29359,Police Productions,"Feb 13 - 15, 2026",Q-POLICE-PRODUCTIONS-29359,Declined,Short Term,2026  12:00:00 AM-02-13,2026  12:00:00 AM-02-15,2026  12:00:00 AM-02-13,2026  12:00:00 AM-02-15,3,3,3,3,3,855,0,0,0,0,0,0,0,,,,Quote - Closed,false,6754.6
29360,29360,Police Productions,"Feb 26 - March 1, 2026",Q-POLICE-PRODUCTIONS-29360,Declined,Short Term,2026  12:00:00 AM-02-26,2026  12:00:00 AM-03-01,2026  12:00:00 AM-02-26,2026  12:00:00 AM-03-01,4,4,4,4,4,1105,0,0,0,0,0,0,2,,,,Quote - Closed,false,9650.6
29361,29361,Zach Williams,"Feb 13 - 15, 2026",Q-ZACH-WILLIAMS-29361,Declined,Short Term,2026  12:00:00 AM-02-13,2026  12:00:00 AM-02-15,2026  12:00:00 AM-02-13,2026  12:00:00 AM-02-15,3,3,3,3,3,1605,0,0,0,0,3,0,0,,,,Quote - Closed,false,20407.2
29362,29362,Chris Lane,"Jan 14 - March 1, 2026",Q-CHRIS-LANE-29362,Declined,Short Term,2026  12:00:00 AM-01-14,2026  12:00:00 AM-03-01,2026  12:00:00 AM-01-14,2026  12:00:00 AM-03-01,47,47,47,0,0,12330,0,0,0,0,11,12,0,,,Needs Shower,Quote - Closed,false,94503.4
29363,29363,Chris Lane,"Jan 14 - March 1, 2026 Star Option",Q-CHRIS-LANE-29363,Declined,Short Term,2026  12:00:00 AM-01-14,2026  12:00:00 AM-03-01,2026  12:00:00 AM-01-14,2026  12:00:00 AM-03-01,47,47,35,35,35,12330,0,0,0,0,11,12,10,,,,Quote - Closed,false,96924.2
29364,29364,Seph Schlueter,"Feb 25 - March 9, 2026",Q-SEPH-SCHLUETER-29364,Approved,Short Term,2026  12:00:00 AM-02-25,2026  12:00:00 AM-03-09,2026  12:00:00 AM-02-25,2026  12:00:00 AM-03-09,13,13,13,13,13,4315,0,0,0,0,4,0,3,,,offering 15% off the top to beat competitor,Contract - Signed,true,32698.4
29368,29368,Jenna Davis,"Jan 22 - 25, 2026",Q-JENNA-DAVIS-29368,Declined,Short Term,2026  12:00:00 AM-01-22,2026  12:00:00 AM-01-25,2026  12:00:00 AM-01-22,2026  12:00:00 AM-01-25,4,4,4,4,4,1165,0,0,0,0,0,0,1,,,,Quote - Closed,false,8297.85
29369,29369,Jenna Davis,"Jan 28 - Feb 1, 2026",Q-JENNA-DAVIS-29369,Declined,Short Term,2026  12:00:00 AM-01-28,2026  12:00:00 AM-02-01,2026  12:00:00 AM-01-28,2026  12:00:00 AM-02-01,5,5,5,5,5,1220,0,0,0,0,0,0,0,,,,Quote - Closed,false,9163.6
29370,29370,Jenna Davis,"Feb 4 - 8, 2026",Q-JENNA-DAVIS-29370,Declined,Short Term,2026  12:00:00 AM-02-04,2026  12:00:00 AM-02-08,2026  12:00:00 AM-02-04,2026  12:00:00 AM-02-08,5,5,5,5,5,2315,0,0,0,0,5,0,2,,,,Quote - Closed,false,15673.35
29371,29371,Jenna Davis,"Feb 12 - 15, 2026",Q-JENNA-DAVIS-29371,Declined,Short Term,2026  12:00:00 AM-02-12,2026  12:00:00 AM-02-15,2026  12:00:00 AM-02-12,2026  12:00:00 AM-02-15,4,4,4,4,4,1310,0,0,0,0,0,0,2,,,,Quote - Closed,false,9139.1
29372,29372,Jenna Davis,"Feb 19 - 23, 2026",Q-JENNA-DAVIS-29372,Declined,Short Term,2026  12:00:00 AM-02-19,2026  12:00:00 AM-02-23,2026  12:00:00 AM-02-19,2026  12:00:00 AM-02-23,5,5,5,5,5,2210,0,0,0,0,2,0,2,,,,Quote - Closed,false,13466.1
29373,29373,Jenna Davis,"Feb 25 - Mar 1, 2026",Q-JENNA-DAVIS-29373,Declined,Short Term,2026  12:00:00 AM-02-25,2026  12:00:00 AM-03-01,2026  12:00:00 AM-02-25,2026  12:00:00 AM-03-01,5,5,5,5,5,2095,0,0,0,0,5,0,0,,,,Quote - Closed,false,16164.35
29375,29375,John Crist,"Jan 23 - 25, 2026",Q-JOHN-CRIST-29375,Declined,Short Term,2026  12:00:00 AM-01-23,2026  12:00:00 AM-01-25,2026  12:00:00 AM-01-23,2026  12:00:00 AM-01-25,3,3,3,4,4,995,1,0,0,0,0,0,1,,,,Quote - Closed,false,8735.35
29376,29376,John Crist,"Feb 20 - 23, 2026",Q-JOHN-CRIST-29376,Declined,Short Term,2026  12:00:00 AM-02-19,2026  12:00:00 AM-02-23,2026  12:00:00 AM-02-19,2026  12:00:00 AM-02-23,5,5,5,5,5,1805,0,0,0,0,2,0,1,,,,Quote - Closed,false,14065.85
29377,29377,John Crist,"Feb 25  - March 2, 2026",Q-JOHN-CRIST-29377,Declined,Short Term,2026  12:00:00 AM-02-25,2026  12:00:00 AM-03-02,2026  12:00:00 AM-02-25,2026  12:00:00 AM-03-02,6,6,6,6,6,2185,0,0,0,0,4,0,2,,,,Quote - Closed,false,17844.85
30369,30369,The Trews,"Feb 13 - 27, 2026",Q-THE-TREWS-30369,Declined,Short Term,2026  12:00:00 AM-02-13,2026  12:00:00 AM-02-27,2026  12:00:00 AM-02-13,2026  12:00:00 AM-02-27,15,15,22,22,22,6426,5,2,5,2,2,0,0,,,,Quote - Closed,false,46716.5
30370,30370,Jesse Welles,"Feb 23 - Mar 28, 2026",Q-JESSE-WELLES-30370,Declined,Short Term,2026  12:00:00 AM-02-23,2026  12:00:00 AM-03-28,2026  12:00:00 AM-02-23,2026  12:00:00 AM-03-28,34,34,37,37,37,9510,1,2,1,2,2,0,7,,,,Quote - Closed,false,73602.8
30371,30371,Sam Barber,"Jan 1 - Dec 31, 2026",Q-SAM-BARBER-30371,Declined,Long Term,2026  12:00:00 AM-01-01,2026  12:00:00 AM-12-31,2026  12:00:00 AM-01-01,2026  12:00:00 AM-12-31,365,365,0,0,0,0,0,0,0,0,0,0,0,12,12,,Quote - Closed,false,314400
30372,30372,Benee,"Feb 27 - April 1, 2026",Q-BENEE-30372,Declined,Short Term,2026  12:00:00 AM-02-27,2026  12:00:00 AM-04-01,2026  12:00:00 AM-02-27,2026  12:00:00 AM-04-01,34,34,42,0,0,14310,4,4,4,4,0,0,0,,,,Quote - Closed,false,91976.1
30378,30378,The Fray,"Feb 25 - 28, 2026",Q-THE-FRAY-30378,Declined,Short Term,2026  12:00:00 AM-02-25,2026  12:00:00 AM-02-28,2026  12:00:00 AM-02-25,2026  12:00:00 AM-02-28,4,4,4,4,4,1635,0,0,0,0,3,0,1,,,,Quote - Closed,false,12494.1
30388,30388,Sons of Legion,"Feb 10 - May 22, 2026",Q-SONS-OF-LEGION-30388,Declined,Short Term,2026  12:00:00 AM-02-10,2026  12:00:00 AM-05-22,2026  12:00:00 AM-02-10,2026  12:00:00 AM-05-22,102,102,102,102,102,17650,0,0,0,0,0,0,0,,,,Quote - Closed,false,195090.8
30406,30406,Bus Wrap Inc.,"Jan 7 - March 7, 2026",Q-BUS-WRAP-INC-30406,Declined,Short Term,2026  12:00:00 AM-01-07,2026  12:00:00 AM-03-07,2026  12:00:00 AM-01-07,2026  12:00:00 AM-03-07,60,60,60,60,60,0,0,0,0,0,0,0,0,,,,Quote - Closed,false,92181.6
30410,30410,Jeff Michael,"Jan 6 - 10, 2026",Q-JEFF-MICHAEL-30410,Declined,Short Term,2026  12:00:00 AM-01-06,2026  12:00:00 AM-01-10,2026  12:00:00 AM-01-06,2026  12:00:00 AM-01-10,5,5,5,5,5,3550,0,0,0,0,5,0,8,,,,Quote - Closed,false,13491
30411,30411,Prairie Entertainer Coaches,"Feb 1, 2026 - Jan 31, 2027",Q-PRAIRIE-ENTERTAINER--30411,Approved,Long Term,2026  12:00:00 AM-02-01,2027  12:00:00 AM-01-31,2026  12:00:00 AM-02-01,2027  12:00:00 AM-01-31,365,365,0,0,0,0,0,0,0,0,0,0,0,12,12,,Contract - Verbal,true,84000
30412,30412,Prairie Entertainer Coaches,"Feb 1, 2026 - Jan 31, 2027 (ST-30412)",Q-PRAIRIE-ENTERTAINER--30412,Approved,Long Term,2026  12:00:00 AM-02-01,2027  12:00:00 AM-01-31,2026  12:00:00 AM-02-01,2027  12:00:00 AM-01-31,365,365,0,0,0,0,0,0,0,0,0,0,0,12,12,,Contract - Verbal,true,108000
30413,30413,Hank Williams Jr,"Feb 13 - 16, 2026",Q-HANK-WILLIAMS-JR-30413,Declined,Short Term,2026  12:00:00 AM-02-13,2026  12:00:00 AM-02-16,2026  12:00:00 AM-02-13,2026  12:00:00 AM-02-16,4,4,4,4,4,2105,0,0,0,0,4,0,2,,,,Quote - Closed,false,26273.2
30415,30415,Megan Moroney,"Feb 19 - 29, 2026",Q-MEGAN-MORONEY-30415,Draft,Short Term,2026  12:00:00 AM-02-19,2026  12:00:00 AM-02-24,2026  12:00:00 AM-02-19,2026  12:00:00 AM-02-24,6,6,6,6,6,7180,0,0,0,0,0,0,0,,,,Quote - Active,false,22185.6
30417,30417,Daniel Donato,"Jan 28 - March 2, 2026",Q-DANIEL-DONATO-30417,Declined,Short Term,2026  12:00:00 AM-01-28,2026  12:00:00 AM-03-02,2026  12:00:00 AM-01-28,2026  12:00:00 AM-03-02,34,34,0,34,34,8890,0,0,0,0,0,0,5,,,,Quote - Closed,false,25715
30418,30418,Autobus,"Jan 14 - 27, 2026",Q-AUTOBUS-30418,Declined,Short Term,2026  12:00:00 AM-01-16,2026  12:00:00 AM-01-25,2026  12:00:00 AM-01-16,2026  12:00:00 AM-01-25,10,10,14,4,4,1510,2,2,2,2,0,0,0,,,Mileage TBD   Drivers drop buses and pick them up,Quote - Closed,false,40734.2
30423,30423,Josiah Queen,"Feb 19 - 21, 2026",Q-JOSIAH-QUEEN-30423,Draft,Short Term,2026  12:00:00 AM-02-19,2026  12:00:00 AM-02-21,2026  12:00:00 AM-02-19,2026  12:00:00 AM-02-21,3,3,3,0,0,1020,0,0,0,0,0,0,0,,,,Quote - Active,false,7999.6
30425,30425,Daniel Donato,"Jan 28 - March 2, 2026 (ST-30425)",Q-DANIEL-DONATO-30425,Declined,Long Term,2026  12:00:00 AM-02-01,2026  12:00:00 AM-02-28,2026  12:00:00 AM-02-01,2026  12:00:00 AM-02-28,28,28,0,0,0,0,0,0,0,0,0,0,0,1,1,,Quote - Closed,false,19700
30426,30426,Daniel Donato,"Jan 28 - March 2, 2026 (Driver Only)",Q-DANIEL-DONATO-30426,Declined,Short Term,2026  12:00:00 AM-01-28,2026  12:00:00 AM-03-02,2026  12:00:00 AM-01-28,2026  12:00:00 AM-03-02,34,34,0,34,34,0,0,0,0,0,0,0,0,,,,Quote - Closed,false,24264.8
30428,30428,Sam Hunt,"Jan 19 - 25, 2026",Q-SAM-HUNT-30428,Approved,Short Term,2026  12:00:00 AM-01-19,2026  12:00:00 AM-01-25,2026  12:00:00 AM-01-19,2026  12:00:00 AM-01-25,7,7,7,9,9,1615,2,0,0,0,0,0,0,,,Apply credit for 2024 to this run,Contract - Verbal,true,15000.7
30429,30429,IV Waste,"Feb 6 - 17, 2026",Q-IV-WASTE-30429,Declined,Short Term,2026  12:00:00 AM-02-06,2026  12:00:00 AM-02-17,2026  12:00:00 AM-02-06,2026  12:00:00 AM-02-17,12,12,14,6,6,1200,2,2,1,1,0,0,0,,,,Quote - Closed,false,19787.6
30431,30431,Absolutley Ridiculous,"Jan 16 - 17, 2026",Q-ABSOLUTLEY-RIDICULOU-30431,Declined,Short Term,2026  12:00:00 AM-01-16,2026  12:00:00 AM-01-17,2026  12:00:00 AM-01-16,2026  12:00:00 AM-01-17,2,2,2,2,2,785,0,0,0,0,0,0,0,,,,Quote - Closed,false,5441.6
30441,30441,Daniel Donato,"Jan 28 - Dec 20, 2026",Q-DANIEL-DONATO-30441,Approved,Long Term,2026  12:00:00 AM-01-28,2026  12:00:00 AM-12-20,2026  12:00:00 AM-01-28,2026  12:00:00 AM-12-20,327,327,0,0,0,0,0,0,0,0,0,0,0,10.77,10.77,Taking The Rig for the fist leg due to Snowman breakdown,Contract - Signed,true,190729
30458,30458,Molly Tuttle,"Feb 11 - 16, 2026",Q-MOLLY-TUTTLE-30458,Approved,Short Term,2026  12:00:00 AM-02-11,2026  12:00:00 AM-02-16,2026  12:00:00 AM-02-11,2026  12:00:00 AM-02-16,6,6,6,6,6,1915,0,0,0,0,6,0,0,,,Keith K,Contract - Verbal,true,16293.6
30459,30459,Tyler Farr,"Feb 6, 2026",Q-TYLER-FARR-30459,Declined,Short Term,2026  12:00:00 AM-02-06,2026  12:00:00 AM-02-07,2026  12:00:00 AM-02-06,2026  12:00:00 AM-02-07,2,2,2,2,2,65,0,0,0,0,0,0,0,,,,Quote - Closed,false,3816.6
30472,30472,Molly Tuttle,"Feb 5 - 8, 2026",Q-MOLLY-TUTTLE-30472,Approved,Short Term,2026  12:00:00 AM-02-05,2026  12:00:00 AM-02-08,2026  12:00:00 AM-02-05,2026  12:00:00 AM-02-08,4,4,4,4,4,1150,0,0,0,0,0,0,1,,,Keith K  no trailer,Contract - Verbal,true,8939.6
30483,30483,Brandi Carlile,"Feb 6 - March 6, 2026",Q-BRANDI-CARLILE-30483,Declined,Short Term,2026  12:00:00 AM-02-06,2026  12:00:00 AM-03-06,2026  12:00:00 AM-02-06,2026  12:00:00 AM-03-06,29,29,36,36,36,8850,2,5,2,5,0,0,6,,,,Quote - Closed,false,511107.1
30487,30487,Lo Cash,"Jan 31 - Feb 2, 2026",Q-LO-CASH-30487,Declined,Short Term,2026  12:00:00 AM-01-31,2026  12:00:00 AM-02-02,2026  12:00:00 AM-01-31,2026  12:00:00 AM-02-02,3,3,3,0,0,1520,0,0,0,0,0,0,0,,,,Quote - Closed,false,6720
30491,30491,21 Savage,Test,Q-21-SAVAGE-30491,Declined,Short Term,2026  12:00:00 AM-02-03,2026  12:00:00 AM-02-05,2026  12:00:00 AM-02-03,2026  12:00:00 AM-02-05,3,3,3,0,0,0,0,0,0,0,0,0,0,,,,Quote - Closed,false,3954.6
30492,30492,BTE Presents,"Feb 5, 2026",Q-BTE-PRESENTS-30492,Draft,Short Term,2026  12:00:00 AM-02-05,2026  12:00:00 AM-02-05,2026  12:00:00 AM-02-05,2026  12:00:00 AM-02-05,1,1,1,2,2,290,0,0,0,0,0,0,0,,,,Quote - Active,false,3049
30493,30493,Tyler Farr,"Feb 6 - 8, 2026",Q-TYLER-FARR-30493,Draft,Short Term,2026  12:00:00 AM-02-06,2026  12:00:00 AM-02-08,2026  12:00:00 AM-02-06,2026  12:00:00 AM-02-08,3,3,3,3,3,1100,0,0,0,0,0,0,2,,,,Quote - Active,false,6809.6
30494,30494,Tyler Farr,"Feb 5 - March 7, 2026",Q-TYLER-FARR-30494,Draft,Short Term,2026  12:00:00 AM-02-06,2026  12:00:00 AM-03-08,2026  12:00:00 AM-02-06,2026  12:00:00 AM-03-08,31,31,21,21,21,7950,0,0,0,0,0,10,0,,,,Quote - Active,false,36031.8